label,text
2,@Just1Jerrah vegas here i come yeah watch out las vegas the  bring back the brown sd is taking over at las vegas next week and tomorrow
0,RE: @leighacton What the heck was obama doing for the 1st 2 years when Democrats controlled everything?!!! http://disq.us/2lpzqm
1,More like Chris Brown in Feb. '09 RT @KREAYSHAWN: Y'all treat me like Elvis Presley in the 50's.
2,"@sunnyvegas702 Nice! Disagreement! Of course, he sat down with Boehner only thi (@YouTube http://youtu.be/_darnZtzjJo?a)"
1,RT @vancan19: Lokomotiv Yaroslavl were on the plane that crashed in Russia this.morning. Pavol Demitra was likely on that flight. #canuc ...
1,"RT @MollySportsTV: Our Football Season Preview shows start airing tonight on The Mtn..half-hour, each program..the latest on Boise State ..."
2,OMG I can't wait to see what Beyonce is gonna do at the VMA'S Sunday August 28th! http://twitpic.com/62q0w9
0,I'm stuck in London again... :( I don't wanna spend the night in McDonald's!
2,Im getting horny Hey that reminds me is it the 19th yet? New two and a half men and/or roast of Charlie Sheen
1,The USA Eagles take on Canada tonight at 9pm EST in a warm-up before the Rugby World Cup - If you have Direct TV... http://t.co/TVBfage
1,I want a Windows 7 tablet for my birthday because....Windows 8 beta may land the same month...maybe.
0,Is it April Fool's Day?  Real Madrid signs 7-year-old Argentine prospect Leo - ESPN http://es.pn/ooXPiz
1,"RT @TomCrowe: Why doesn't Obama just sign an executive order that declares the U.S. has AAA rating? I mean, c'mon?"
2,True Blood tonight! Always the best night of the week.
2,"@tankdogc27 Steelers fans are AWESOME! Just for that, I'm making it my mission to piss off a Brown's fan today hehe #inspiration"
2,Good Morning. Its DEFINITELY time 4 a new phone. alarm clock ringer isnt going off anymore. Tryin 2 wait on Steve Jobs before I make a move
1,Summerslam preview coming Fri. Only 4 announced matches even tho there will be 7 or 8. Very odd. Will make for brief preview!
2,Fun night tonight at Vampire Diaries. Great Teen Choice Award winners!
2,"Every time I don't have anything to do, I'll watch the shows I stopped halfway. LOL And it's Teen Top's MTA today. :P"
2,Fun date night with my girl. Home early. Ice my aching body. Wish i had Netflix right about now....
1,RT @RealMadridFC_: Real to sign Neymar in December - report - Bangkok Post: Real Madrid has reached a deal with Santos to sign gift... h ...
1,Ritchie Becomes Father for the 3rd Time: While Madonna was busy promoting her upcoming movie W.E. in Venic... http://t.co/vmtxBRB
2,"gym workout starting with Beyonce then Katy,Kylie and finally Bruno great start to the morning"
2,"I knw my ish!... ""Kev hart voice""...lol! Happy sunday!RT @DiMaaHhh: Lol:-pRT @Credo_Liyo: If kevin hart make u ... http://tmi.me/e7wz4"
0,@HamHann haha was it as bad as your night in Barcelona with the bucket o chund!?
1,@joefooty will Tenaction broadcast Spanish super cup Real Madrid vs Barcelon on the 14th and 17th of august ?
2,"Hooked on Sons Of Anarchy thanks to @DemonRust its too good too stop watching, all day viewing today!"
1,Democrats defeat Republicans 8-2 in Congressional baseball game tonight.
1,RT @pwire: Boehner proposes Obama speech be on the same night as NFL opening night...  http://t.co/kBX7PRr
0,What if Cena wins the Undisputed WWE Championship match at Summerslam this Sun? A riot is very likely to take place!!
1,"Nokia N9, BlackBerry Bold Touch clear FCC: The Nokia N9, as you may remember, showed a bizarre twist in the comp... http://bit.ly/oCxHkd"
2,@jordanknight Hope u have a great show tonight. Me & the Chi/IN girls are so excited to see you in London tomorrow!
2,Inbetweeners movie coming to cinemas in Ireland on the 19th of August. I have never wanted to see a movie so bad!! #shouldbegood ;)
0,"Check this video out -- Obama, Sarkozy, Cameron, how many children did you kill this night? http://t.co/AvYCIQJ via @youtube"
1,#inappropriatefuneralsongs Thriller by michael jackson. while the dancing may be great having to kill your zombie grandma wont be as great
0,Im on that zan with that lean and nun but Irene today at band camp jus to laugh at these poo ass freshman snare drummers
2,RT @JasChanel I went to see Kevin Hart and still can't wait to go see the movie on the 9th!
0,"Russian air crash kills 'almost all of KHL team Pavol Demitra,Karlis Skrastins,Ruslan Salei,Brad McCrimmon among the dead, may they all #RIP"
1,I just found that Barcelona and Real Madrid are playing on Sunday... I need sleeping pills...
1,"@jahmi @stephenemm For Inbetweeners movie next wednesday, going for the 8pm showing at cineworld in town, everyone to book their own tix :)"
2,is all about One Night by Elvis Presley
1,@zavvionline: Deus Ex: Human Revolution is the 3rd game in the series #DeusEx
1,"To compare, Anderson Silva also has won 8 bonuses and made $475,000. If Lytle gets a bonus tonight, the $65k would be his 2nd biggest one."
2,"@britneyspears: ""So amazing to have the beautiful Lady Gaga at the show in AC tonight. Love you girl.- Britney"""
1,"""@yungbrodee: Cabana this friday...."" you might find Marissa and Irene there being rachetts trying to get niggas with bottle service #Hoes"
2,UFC 134 This Sunday from 11am - Anderson SILVA V Yushin OKAMI - Don't miss it. In the Sports Bar live. http://t.co/2LEHcmj
1,RT @suzanne_moore: Am going on Womans Hour tomorrow. Whats more so is PJ Harvey.
1,RT @MissMJlover2009: -- Michael Jackson - Remembering June 13th http://t.co/dqRZyYM #OnlyMJFansUnderstand i love you michael jackson
1,It's all PJ Harvey and Queens of the Stone Age today #nowplaying
0,RT @Lord_Voldemort7: Apparently the #vmas are tonight. I refuse to support anything which helped the Jersey Shore cast flee the hurricane.
2,"I feel like a kid before xmas, i cannot wait to get oneRT @NokiaKnowings: In case you missed it...Nokia N9 release date http://t.co/VjvQpHF"
2,As good as the fights were tonight I'm glad this one is over. One day closer to seeing Anderson Silva clown a massive Asian man #spidersense
1,"Oh, oh, oh just realised it's 3 weddings in a row then PJ Harvey on Sunday"
1,Final Destination 5 is coming out soon. I never thought they'd make a 5th one! #youcantcheatdeath
2,#jerzday tonight FIRST EPISODE OF JERSEY SHORE SEASON 4 PREMIERES TONIGHT!!!!! :')
0,"Dang, Forrest didn't get it done. :/ He was our last American hope tonight, oh well... Now for the main event Anderson Silva vs Yushin Okami"
1,"Drove the bike today, about 40 miles. Felt like Jim carrey on me myself and Irene!"
2,"#nw kung fu panda 2. dnt judge me, i like animated movies (plus the 1st one was the shit)."
1,"MTA agent to me: ""This card has been damanged since yesterday morning."" Me: ""But I used it last night."" MTA: ""No you didn't."""
2,"Rainy day, got alot done tho. Registration tmrw morning! Rdy to eat din and watch Sons of Anarchy, can't wait for the new season! #stoked"
0,Absolutely gutted. Wish I could watch RT @680News Lloyd Robertson set to end 41year run as national news anchor tonight http://t.co/rFuwYds
2,"I saw okay movie there friday night""Rise of the Planet of the Apes"",i still like Conquest"
2,"After an almost 60-year career, Lloyd Robertson broadcasts his last @CTVNationalNews Sept 1, he joins us next"
2,@TwittaBeast @immaculate_nat at da end of da night no girl that roll with me is on da MTA! They are above that as long as I can afford that!
1,"I'm going to Opeth at Apolo in Barcelona, Spain - Nov 22 http://bnds.in/qnGtyw"
0,@kwan1926  I laugh to death!!!lol!! Don't trust the translation of google anymore! It's is full of errors!! btw u played truant today .\_/.!
0,Very jealous of the ridiculous adventure @misterjorgensen is having tonight while I just sit at home watching Big Brother.
1,"Pavol Demitra with the Blues: 5th in scoring ALL TIME with 493 points in 494 games, 2000 Lady Byng Trophy, & 3 All Star Games in 8 seasons."
2,"@Bobandy1, @JonathanKyte, @neilmorgan1985 don't forget to look out for me and @JemmLou in the audience of Celebrity Juice tonight. Bangtidy!"
1,Safe Mode with Networking - no internet: I am troubleshooting a BSOD in Windows 7 and may come back later with m... http://t.co/2gB8dMT
2,#NW True Blood can't wait til the new one comes on tomorrow
1,RT @JohnInToronto: Former NHL'er Pavol Demitra among the 44 dead in the Russian plane crash earlier today.
2,Looking forward to the new Jersey Shore starting tonight. Has it started in Ireland yet?? What do tweeps think?? #jerseyshore
2,Caught up on True Blood!! I love it... Now time for bed! Night peeps.. be safe tonight :)!!!
0,"@ItsTheSituation Watched last week's Jersey Shore last night, you put your own head into the wall? Seriously, CRAZY! atleast Ronnie didn't!"
2,@tpolamalu  Congrats on the new contract and good luck tomorrow in Bmore!  GO STEELERS!
0,"Sad news today, what a great player. RT @Buccigross: Pavol Demitra has died in the Russian plane crash."
1,RT @hardcandymusic: Revisit: Madonna: 12th Studio Album Rumor Update -  There are several rumors regarding the new Madonna... http://t.c ...
2,Just in case you need some inspiration today. Steve Jobs' 2005 Stanford Commencement Address: http://t.co/ibYRzfw via @AddThis
1,"RT @DanishBelieber: lol, imma Real Madrid fan, i dont want Barca to win :D. And I can see that Barca is winning, crap haha. C'MON REAL F ..."
1,Today I learned that the new Deus Ex game is set in Detroit: http://t.co/HoTaAnG
2,To anyone planning on watching the Teen Choice Awards tonight. Spoiler Alert: The winners are Justin Bieber and Twilight.
2,Excited to go see Rise of the Planet of the Apes tonight
1,"RT @Lucirmas: Time for #MusicMonday.. Today's choice is PJ Harvey - In the Dark Places, for the album Let England Shake http://t.co/MjGI ..."
2,"Went to see ""Rise of the Planet of the Apes"" tonight. It was pretty dope; I give it 5 Bananas."
0,Is it just me or is Google apps email just plain slow today?
1,"yes! RT @blitzmegaplex Kung Fu Panda 2 (in 2D & 3D, both with Indonesian subtitles) tentatively scheduled to open on Tues 16 August ^ISK"
1,Ice Cube should come out with a Last Friday with everybody! Mike Epps Kat Williams Smokey Big Worm Kevin Hart & everybody else...
1,Today it's all about tablet PCs - here's a guide to the Windows 7 operating system http://t.co/3LCANCx
0,@kingkc1 What's annoying is that the one I pre-ordered just came today...Steve Jobs just looted my card.
1,Why Verizon's 4G Limits May be the Droid Bionic's Achilles Heel - Gotta Be Mobile #verizon #phone
2,"A win for either Metronomy, Everything Everything or PJ Harvey would be a satisfactory outcome for tonight's Mercury Awards."
2,Off to learn about google analytic today.... I hope it doesn't get too technical. Looking forward to it though.
2,Is about to go see The Help!!  Can't wait for Final Destination 5 on Friday!!
1,"Tonight's WWE RAW takes place from the HP Pavilion in San Jose, California. Confirmed for tonight's SummerSlam... http://fb.me/JbJEut14"
1,"Latest: Steelers, Polamalu agree to four-year deal: The Pittsburgh Steelers agreed to terms Saturday with Troy P... http://t.co/t28eS0d"
1,RT @DerekSnider: RT @theScore Former teammates of Pavol Demitra reflect on their fallen friend after the Lokomotiv plane crash in Russia ...
2,Good Morning America of Nicki Minaj was great when she perform Moment 4 Life @NICKIMINAJ #NickiMinaj
1,Very quiet story-wise this morning. My only emails have been about my Yammer activity & an alert about PJ Harvey tickets going on sale.
0,"& then @JusSOBrooklyn idk he danger, we in a whip full w/deals,weapons & Beyonce new CD - night almost killed me IM N2 self preservation bro"
1,Found High School Musical on Netflix...may or may not be watching it. Wish you were here @karencherine!
2,"7/9/1983 Madonna released ""Holiday"" as a single from ""Madonna: The First Album"", It was the 1st Madonna song to enter the Billboard Hot 100."
0,"RT @gatorgirl277: @DrDrewHLN  Conrad Murray claims MJ was unable to ""sleep"" the entire morning yet Murray was on his phone all AM--does  ..."
2,child like excitement building ahead of the #RWC think my 2nd team is going to be Tonga #loveabitofbiff
2,"Yassss, Deus Ex is actually out 26th august. that's brightened up my day a bit:)"
2,Must get all my work done and ahead with cleaning my house before 10pm so I can have a night in with the Sons of Anarchy
1,@claviusrobinsky am just going to be hanging at my mom's for the week. Ross arrives the 26th and we go straight to Vegas.
2,RT @marcohanna: @afairclub sold out tonight!! Charlie Sheen's Cake Party!! Marco Hanna Live with Dudu Sax !!!
0,I want to see EB but idk don't look to good guess ill call it a netflix night.
1,I was dreaming about Vampire Diaries last night. GALING.
1,"Conrad Murray's trial is set for September 8th, it will be shown on live television. I am watching it. #JusticeForMJ"
1,@nidge1uk Yer off to take son for his first day at big school. Then it's google analytics training for me.  How was your night?
1,"every tweet i see tomorrow about jersey shore, im tweeting 10 times about the nfl season opener."
1,"RT @jamiedupree: The mantra from Republicans to Democrats today is, 'if you don't like our plan, then where is your plan"""
2,Devo Brown: Thanks for another great night everyone!! Don't forget tomorrow Roz and Mocha speak with Lloyd Robertson & Jason Priestley!
